test_time_second,voltage_volt,current_ampere,unix_time_second,step_id,step_type,ambient_temperature_celsius,step_time_second,charging_capacity_ah,discharging_capacity_ah,net_capacity_ah,step_cumulative_capacity_ah,charging_energy_wh,discharging_energy_wh,net_energy_wh,step_cumulative_energy_wh,temperature_t1_celsius
12327646.0,4.2000552007957594,1.6551016209559748,1749213335.23,8,CHA,25.0625,3681551.0,7.4211545224970905,4.888064705723082,2.5330898106585664,4.658290393679636,29.245162643113872,17.171214580681408,12.07394806369848,17.96846897059004,27.875
12328648.0,4.2000552007957594,1.6524010309076402,1749213336.23,8,CHA,25.0625,3682553.0,7.421610125697043,4.888064705723082,2.533545413854881,4.658745996872312,29.247076186380582,17.171214580681408,12.075861606936087,17.970382513856748,27.875
12329654.0,4.2000552007957594,1.6497004408593057,1749213337.24,8,CHA,25.0625,3683559.0,7.422071517867153,4.888064705723082,2.5340068060140766,4.659207389035146,29.24901403320837,17.171214580681408,12.077799453822081,17.97232036071364,27.875
12330646.0,4.199944035288354,1.6473599294840824,1749213338.23,8,CHA,25.0625,3684551.0,7.4225289813111885,4.888064705723082,2.5344642694653885,4.659664852486458,29.25093538564397,17.171214580681408,12.079720806214027,17.974241713091033,27.875
12331647.0,4.2000552007957594,1.6442992607626365,1749213339.23,8,CHA,25.0625,3685552.0,7.422984352095227,4.888064705723082,2.534919640260341,4.660120223277772,29.252847947587725,17.171214580681408,12.08163336821599,17.976154275034787,27.875
12332646.0,4.2000552007957594,1.6405184346949682,1749213340.23,8,CHA,25.0625,3686551.0,7.423439690697705,4.888064705723082,2.5353749788482673,4.6605755618656985,29.25476038461784,17.171214580681408,12.083545805202448,17.9780667120649,27.875
12333648.0,4.199944035288354,1.6381779233197449,1749213341.23,8,CHA,25.0625,3687553.0,7.423896021340624,4.888064705723082,2.5358313095021003,4.6610318925304455,29.256676983262878,17.171214580681408,12.085462403745623,17.979983310593525,27.875
12334653.0,4.199944035288354,1.6361974906176329,1749213342.24,8,CHA,25.0625,3688558.0,7.424353109759977,4.888064705723082,2.536288397917815,4.661488980949798,29.25859674945241,17.171214580681408,12.087382170007913,17.981903076870367,27.875
12335650.0,4.199944035288354,1.6340370185789652,1749213343.24,8,CHA,25.0625,3689555.0,7.424808186347946,4.888064705723082,2.5367434744985076,4.661944057530491,29.260508070641663,17.171214580681408,12.089293491109856,17.983814397914102,27.875
12336645.0,4.2000552007957594,1.6304362318478525,1749213344.23,8,CHA,25.0625,3690550.0,7.42526116836234,4.888064705723082,2.537196456523816,4.662397039552161,29.262410600291332,17.171214580681408,12.091196020744974,17.985716927534668,27.875
12337647.0,4.199944035288354,1.6282757598091848,1749213345.23,8,CHA,25.0625,3691552.0,7.425710597359284,4.888064705723082,2.53764588552076,4.662846468556381,29.26429820235353,17.171214580681408,12.093083622676204,17.987604529422242,27.875
12338645.0,4.199944035288354,1.6253951304242946,1749213346.23,8,CHA,25.0625,3692550.0,7.426161535317078,4.888064705723082,2.538096823496744,4.663297406528727,29.266192141309148,17.171214580681408,12.094977561660926,17.989498468406964,27.875
12339651.0,4.2000552007957594,1.6225145010394044,1749213347.24,8,CHA,25.0625,3693556.0,7.4266150199691765,4.888064705723082,2.5385503081233765,4.6637508911589975,29.268096771556884,17.171214580681408,12.096882191923214,17.9914030986547,27.875
12340644.0,4.2000552007957594,1.6201739896641811,1749213348.23,8,CHA,25.0625,3694549.0,7.427065764903091,4.888064705723082,2.539001053060929,4.664201636085636,29.269989925116533,17.171214580681408,12.09877534552652,17.993296252272557,27.875
12341648.0,4.199944035288354,1.6180135176255135,1749213349.23,8,CHA,25.0625,3695553.0,7.4275132213006145,4.888064705723082,2.5394485094802803,4.6646490924977115,29.271869237010833,17.171214580681408,12.100654657420819,17.99517556419596,27.875
12342649.0,4.2000552007957594,1.6145927702309564,1749213350.23,8,CHA,25.0625,3696554.0,7.427964042901294,4.888064705723082,2.53989933108096,4.665099914083839,29.273762697179336,17.171214580681408,12.102548117632978,17.99706902442267,27.875
12343644.0,4.199944035288354,1.6126123375288444,1749213351.23,8,CHA,25.0625,3697549.0,7.428410442538734,4.888064705723082,2.540345730707486,4.665546313721279,29.275637575367,17.171214580681408,12.104422995762434,17.998943902552128,27.875
12344646.0,4.199944035288354,1.6095516688073985,1749213352.23,8,CHA,25.0625,3698551.0,7.42885747035325,4.888064705723082,2.540792758529278,4.665993341543071,29.277515101857716,17.171214580681408,12.106300522238598,18.000821429042844,27.875
12345652.0,4.2000552007957594,1.606310960749397,1749213353.24,8,CHA,25.0625,3699557.0,7.429306779187755,4.888064705723082,2.5412420673492306,4.666442650363024,29.27940218852018,17.171214580681408,12.108187608871958,18.002708515676204,27.875
12346650.0,4.199944035288354,1.6045105673838407,1749213354.24,8,CHA,25.0625,3700555.0,7.429750862967921,4.888064705723082,2.5416861511221214,4.6668867341431906,29.28126734023681,17.171214580681408,12.110052760675899,18.00457366750925,27.8125
12347646.0,4.199944035288354,1.6010898199892836,1749213355.23,8,CHA,25.0625,3701551.0,7.430195597924467,4.888064705723082,2.5421308860932186,4.66733146912884,29.28313521257951,17.171214580681408,12.111920632960391,18.006441539764637,27.8125
12348647.0,4.2000552007957594,1.5987493086140603,1749213356.23,8,CHA,25.0625,3702552.0,7.430640570346441,4.888064705723082,2.5425758585151925,4.667776441550814,29.285004101635423,17.171214580681408,12.113789522030856,18.00831042882055,27.8125
12349654.0,4.2000552007957594,1.5956886398926144,1749213357.24,8,CHA,25.0625,3703559.0,7.431084762007231,4.888064705723082,2.543020050165069,4.668220633204328,29.28686971156276,17.171214580681408,12.115655131987296,18.010176038806094,27.8125
12350645.0,4.2000552007957594,1.5929880498442799,1749213358.23,8,CHA,25.0625,3704550.0,7.431530405723606,4.888064705723082,2.543465693885082,4.668666276920703,29.28874141004053,17.171214580681408,12.117526830465067,18.012047737283865,27.8125
12351647.0,4.199944035288354,1.5906475384690566,1749213359.23,8,CHA,25.0625,3705552.0,7.431969452343765,4.888064705723082,2.5439047405088786,4.669105323540862,29.29058540094411,17.171214580681408,12.119370821281336,18.013891728129238,27.8125
12352647.0,4.199944035288354,1.587946948420722,1749213360.23,8,CHA,25.0625,3706552.0,7.432410480447288,4.888064705723082,2.544345768619678,4.669546351658937,29.292437718977453,17.171214580681408,12.121223139358335,18.01574404622079,27.8125
12353650.0,4.2000552007957594,1.5847062403627206,1749213361.24,8,CHA,25.0625,3707555.0,7.432852949736116,4.888064705723082,2.544788237893954,4.669988820933213,29.29429608976352,17.171214580681408,12.123081510115298,18.017602416977752,27.8125
12354646.0,4.2000552007957594,1.5823657289874973,1749213362.23,8,CHA,25.0625,3708551.0,7.433294244896388,4.888064705723082,2.5452295330615016,4.670430116100761,29.296149539586622,17.171214580681408,12.124934959894745,18.01945586677175,27.8125
12355647.0,4.2000552007957594,1.5796651389391627,1749213363.23,8,CHA,25.0625,3709552.0,7.433729958305776,4.888064705723082,2.5456652464672516,4.670865829495597,29.29797955485992,17.171214580681408,12.126764975109836,18.02128588198684,27.8125
12356652.0,4.2000552007957594,1.5764244308811612,1749213364.24,8,CHA,25.0625,3710557.0,7.434170950953558,4.888064705723082,2.5461062391186715,4.671306822150655,29.299831723677926,17.171214580681408,12.128617143884185,18.02313805074664,27.8125
12357649.0,4.199944035288354,1.5739038801693823,1749213365.23,8,CHA,25.0625,3711554.0,7.434607649760437,4.888064705723082,2.546542937932827,4.671743520950258,29.301665853708982,17.171214580681408,12.130451273944345,18.024972180777695,27.8125
12358650.0,4.2000552007957594,1.5713833294576034,1749213366.24,8,CHA,25.0625,3712555.0,7.435045379796065,4.888064705723082,2.5469806679684552,4.672181251000438,29.303504310024437,17.171214580681408,12.132289730318007,18.026810637122253,27.8125
12359645.0,4.199944035288354,1.5692228574189357,1749213367.23,8,CHA,25.0625,3713550.0,7.435483238259621,4.888064705723082,2.5474185264392872,4.67261910947127,29.305343305226415,17.171214580681408,12.134128725490882,18.028649632295128,27.8125
12360650.0,4.2000552007957594,1.5659821493609343,1749213368.24,8,CHA,25.0625,3714555.0,7.4359155524289235,4.888064705723082,2.5478508405867615,4.6730514236260206,29.307159019692335,17.171214580681408,12.135944439971354,18.030465346761048,27.8125
12361646.0,4.2000552007957594,1.5629214806394884,1749213369.23,8,CHA,25.0625,3715551.0,7.436348891722446,4.888064705723082,2.548284179865732,4.673484762904991,29.308979059336707,17.171214580681408,12.13776447964483,18.03228538640542,27.8125
12362652.0,4.199944035288354,1.5602208905911539,1749213370.24,8,CHA,25.0625,3716557.0,7.436785330086423,4.888064705723082,2.5487206182260707,4.673921201254416,29.31081210024422,17.171214580681408,12.139597520581447,18.034118427342037,27.8125
12363649.0,4.2000552007957594,1.5578803792159306,1749213371.23,8,CHA,25.0625,3717554.0,7.437215860860306,4.888064705723082,2.549151148996316,4.674351732013747,29.31262031919323,17.171214580681408,12.14140573955956,18.035926646349253,27.8125
12364644.0,4.2000552007957594,1.5555398678407073,1749213372.23,8,CHA,25.0625,3718549.0,7.437651710351929,4.888064705723082,2.549586998477025,4.674787581498094,29.314450906211277,17.171214580681408,12.143236326621263,18.037757233396405,27.8125
12365644.0,4.199944035288354,1.5528392777923727,1749213373.23,8,CHA,25.0625,3719549.0,7.43808126985823,4.888064705723082,2.5500165579833265,4.67521714099712,29.316255055746296,17.171214580681408,12.14504047614173,18.039561382960528,27.8125
12366654.0,4.199944035288354,1.549778609070927,1749213374.24,8,CHA,25.0625,3720559.0,7.438514330824546,4.888064705723082,2.550449618949642,4.675650201970711,29.318073916161666,17.171214580681408,12.146859336527996,18.041380243346794,27.75
12367645.0,4.199944035288354,1.5479782157053705,1749213375.23,8,CHA,25.0625,3721550.0,7.438944291898224,4.888064705723082,2.55087958004151,4.676080163058941,29.319879752903944,17.171214580681408,12.148665173299378,18.04318608014728,27.75
12368644.0,4.199944035288354,1.545277625657036,1749213376.23,8,CHA,25.0625,3722549.0,7.4393708934949245,4.888064705723082,2.5513061816527625,4.67650676467747,29.321671484736726,17.171214580681408,12.150456905161263,18.04497781203827,27.75
12369652.0,4.199944035288354,1.5420369175990345,1749213377.24,8,CHA,25.0625,3723557.0,7.439802764849446,4.888064705723082,2.551738053007284,4.676938636039267,29.323485344240908,17.171214580681408,12.152270764636341,18.046791671484243,27.75
12370648.0,4.2000552007957594,1.5391562882141443,1749213378.23,8,CHA,25.0625,3724553.0,7.440231566841248,4.888064705723082,2.5521668549990864,4.6773674380237935,29.325286307692295,17.171214580681408,12.154071728058625,18.048592634877423,27.75
12371647.0,4.2000552007957594,1.537355894848588,1749213379.23,8,CHA,25.0625,3725552.0,7.44065509801294,4.888064705723082,2.5525903861889674,4.677790969202761,29.32706513357698,17.171214580681408,12.15585055394331,18.050371460762108,27.75
12372646.0,4.2000552007957594,1.534835344136809,1749213380.23,8,CHA,25.0625,3726551.0,7.441082567005651,4.888064705723082,2.553017855188955,4.678218438202748,29.328860512789106,17.171214580681408,12.157645933140884,18.052166840003338,27.75
12373645.0,4.2000552007957594,1.5324948327615857,1749213381.23,8,CHA,25.0625,3727550.0,7.441511842778709,4.888064705723082,2.553447130976565,4.678647713990358,29.330663471162552,17.171214580681408,12.159448891499778,18.053969798318576,27.75
12374647.0,4.199944035288354,1.5287140066939173,1749213382.23,8,CHA,25.0625,3728552.0,7.441933630121639,4.888064705723082,2.5538689183376846,4.679069501355116,29.33243497784133,17.171214580681408,12.161220398178557,18.05574130502646,27.75
12375649.0,4.199944035288354,1.5260134166455828,1749213383.23,8,CHA,25.0625,3729554.0,7.442360023072979,4.888064705723082,2.5542953113035765,4.679495894321008,29.334225828002673,17.171214580681408,12.16301124826714,18.057532155129593,27.75
12376651.0,4.199944035288354,1.5233128265972482,1749213384.24,8,CHA,25.0625,3730556.0,7.442782852478558,4.888064705723082,2.5547181407418975,4.679918723755691,29.33600171105354,17.171214580681408,12.164787131274352,18.059308038151357,27.75
12377648.0,4.2000552007957594,1.5200721185392467,1749213385.23,8,CHA,25.0625,3731553.0,7.4432047930167755,4.888064705723082,2.555140081276477,4.680340664293908,29.337773865641793,17.171214580681408,12.166559285848052,18.061080192710506,27.75
12378649.0,4.2000552007957594,1.5186318038468016,1749213386.23,8,CHA,25.0625,3732554.0,7.44362636977894,4.888064705723082,2.5555616580350033,4.680762241041521,29.33954450188321,17.171214580681408,12.168329922060366,18.062850828951923,27.75
12379647.0,4.2000552007957594,1.5157511744619114,1749213387.23,8,CHA,25.0625,3733552.0,7.444047031814989,4.888064705723082,2.5559823200455867,4.681182903055742,29.341311291471357,17.171214580681408,12.170096711677616,18.064617618569173,27.75
12380648.0,4.2000552007957594,1.5134106630866881,1749213388.23,8,CHA,25.0625,3734553.0,7.444468697722186,4.888064705723082,2.5564039859746117,4.681604568992043,29.343082297593355,17.171214580681408,12.171867717624991,18.066388624487445,27.75
12381644.0,4.2000552007957594,1.5110701517114649,1749213389.23,8,CHA,25.0625,3735549.0,7.444890438317088,4.888064705723082,2.556825726565876,4.682026309594221,29.34485361701809,17.171214580681408,12.173639036962413,18.06815994385397,27.6875
12382650.0,4.199944035288354,1.5083695616631303,1749213390.24,8,CHA,25.0625,3736555.0,7.445309361501131,4.888064705723082,2.5572446497499186,4.682445232778264,29.346613094501663,17.171214580681408,12.175398514475091,18.069919421395753,27.6875
12383646.0,4.2000552007957594,1.5056689716147957,1749213391.23,8,CHA,25.0625,3737551.0,7.445730552870373,4.888064705723082,2.557665841130074,4.682866424140229,29.348382098629372,17.171214580681408,12.177167518544593,18.071688425465254,27.6875
12384648.0,4.199944035288354,1.5038685782492394,1749213392.23,8,CHA,25.0625,3738553.0,7.446143979985209,4.888064705723082,2.558079268259462,4.683279851276893,29.350118487724103,17.171214580681408,12.17890390761022,18.073424814501777,27.6875
12385651.0,4.199944035288354,1.500087752181571,1749213393.24,8,CHA,25.0625,3739556.0,7.446562008619367,4.888064705723082,2.558497296897258,4.683697879911051,29.351874211773975,17.171214580681408,12.180659631660092,18.075180538522545,27.6875
12386653.0,4.2000552007957594,1.4977472408063477,1749213394.24,8,CHA,25.0625,3740558.0,7.44698051596788,4.888064705723082,2.558915804242133,4.6841163872450124,29.353631951875286,17.171214580681408,12.182417371790507,18.076938278682064,27.75
12387649.0,4.199944035288354,1.4952266900945688,1749213395.23,8,CHA,25.0625,3741554.0,7.447394953611365,4.888064705723082,2.5593302418892563,4.6845308249030495,29.355372580641415,17.171214580681408,12.184158000643947,18.078678907535505,27.75
12388650.0,4.2000552007957594,1.4923460607096786,1749213396.24,8,CHA,25.0625,3742555.0,7.447810475190636,4.888064705723082,2.559745763475803,4.684946346496872,29.357117775653023,17.171214580681408,12.185903195699211,18.08042410260532,27.75
12389644.0,4.2000552007957594,1.4909057460172335,1749213397.23,8,CHA,25.0625,3743549.0,7.448226033433457,4.888064705723082,2.560161321718624,4.685361904739693,29.358863115572603,17.171214580681408,12.187648535662447,18.08216944258311,27.75
12390651.0,4.199944035288354,1.4883851953054545,1749213398.24,8,CHA,25.0625,3744556.0,7.448640628630528,4.888064705723082,2.5605759169084195,4.685776499914937,29.360604405606864,17.171214580681408,12.189389825623948,18.083910732500954,27.75
12391644.0,4.2000552007957594,1.4849644479108974,1749213399.23,8,CHA,25.0625,3745549.0,7.449051515315659,4.888064705723082,2.5609868035862746,4.686187386592792,29.362330124655273,17.171214580681408,12.191115544745116,18.085636451665778,27.6875
12392652.0,4.199944035288354,1.4819037791894516,1749213400.24,8,CHA,25.0625,3746557.0,7.449463980425207,4.888064705723082,2.5613992687030986,4.686599851716892,29.364062487060437,17.171214580681408,12.192847907135729,18.087368814041838,27.6875
12393647.0,4.2000552007957594,1.4802834251604509,1749213401.23,8,CHA,25.0625,3747552.0,7.449875349855574,4.888064705723082,2.5618106381371035,4.687011221132707,29.36579025167157,17.171214580681408,12.194575671703205,18.089096578594763,27.6875
12394652.0,4.199944035288354,1.4770427171024494,1749213402.24,8,CHA,25.0625,3748557.0,7.4502856623221305,4.888064705723082,2.5622209506327636,4.687421533628367,29.367513573059114,17.171214580681408,12.196298993003438,18.090819899865892,27.6875
12395647.0,4.199944035288354,1.4743421270541148,1749213403.23,8,CHA,25.0625,3749552.0,7.450694325700169,4.888064705723082,2.5626296140217164,4.687830197006406,29.369229958945652,17.171214580681408,12.19801537891908,18.092536285810638,27.6875
12396651.0,4.2000552007957594,1.4721816550154472,1749213404.24,8,CHA,25.0625,3750556.0,7.4511059553333325,4.888064705723082,2.5630412436548795,4.688241826639569,29.37095880371635,17.171214580681408,12.199744223704329,18.094265130610438,27.6875
12397643.0,4.199944035288354,1.4694810649671126,1749213405.23,8,CHA,25.0625,3751548.0,7.451513660918863,4.888064705723082,2.563448949236772,4.6886495322105475,29.372671171295224,17.171214580681408,12.20145659139962,18.09597749830573,27.6875
12398653.0,4.199944035288354,1.4662403569091111,1749213406.24,8,CHA,25.0625,3752558.0,7.451921836189285,4.888064705723082,2.5638571245181083,4.689057707495522,29.37438551170635,17.171214580681408,12.20317093183985,18.09769183874596,27.6875
12399650.0,4.199944035288354,1.4640798848704435,1749213407.24,8,CHA,25.0625,3753555.0,7.452326478654868,4.888064705723082,2.564261766976415,4.689462349953828,29.37608500587521,17.171214580681408,12.204870425979607,18.099391332885716,27.6875
12400646.0,4.2000552007957594,1.461379294822109,1749213408.23,8,CHA,25.0625,3754551.0,7.452736037186696,4.888064705723082,2.564671325515519,4.689871908492933,29.377805151423672,17.171214580681408,12.206590571484412,18.10111147837597,27.6875
12401645.0,4.2000552007957594,1.458318626100663,1749213409.23,8,CHA,25.0625,3755550.0,7.4531410964991665,4.888064705723082,2.5650763848207134,4.690276967790851,29.379506409488386,17.171214580681408,12.208291829592781,18.102812736527994,27.6875
12402648.0,4.199944035288354,1.4565182327351067,1749213410.23,8,CHA,25.0625,3756553.0,7.453543960713432,4.888064705723082,2.565479249042255,4.690679832012393,29.381198434188263,17.171214580681408,12.209983854321763,18.10450476119877,27.6875
12403651.0,4.199944035288354,1.4538176426867722,1749213411.24,8,CHA,25.0625,3757556.0,7.4539493514821515,4.888064705723082,2.5658846398146125,4.691085222795664,29.382901080301963,17.171214580681408,12.211686500435462,18.106207407283364,27.6875
12404646.0,4.2000552007957594,1.4514771313115489,1749213412.23,8,CHA,25.0625,3758551.0,7.454352480810485,4.888064705723082,2.5662877691465837,4.691488352123997,29.384594218514394,17.171214580681408,12.213379638647893,18.107900545495795,27.6875
12405652.0,4.2000552007957594,1.448416462590103,1749213413.24,8,CHA,25.0625,3759557.0,7.454755661077797,4.888064705723082,2.566690949432086,4.691891532420414,29.386287579865893,17.171214580681408,12.215072999970289,18.109593906847294,27.6875
12406647.0,4.199944035288354,1.4455358332052128,1749213414.23,8,CHA,25.0625,3760552.0,7.455156038347923,4.888064705723082,2.5670913267131255,4.692291909705091,29.387969168863492,17.171214580681408,12.216754589011543,18.111275495844893,27.625
12407647.0,4.2000552007957594,1.4433753611665452,1749213415.23,8,CHA,25.0625,3761552.0,7.455556856672047,4.888064705723082,2.5674921450372494,4.692692728029215,29.389652609970653,17.171214580681408,12.218438030104153,18.112958936893847,27.625
12408648.0,4.2000552007957594,1.441034849791322,1749213416.23,8,CHA,25.0625,3762553.0,7.455957856400346,4.888064705723082,2.5678931447509967,4.693093727750238,29.391336821980076,17.171214580681408,12.22012224199716,18.11464314875775,27.625
12409648.0,4.199944035288354,1.4383342597429873,1749213417.23,8,CHA,25.0625,3763553.0,7.456357305076381,4.888064705723082,2.5682925934270315,4.693493176426273,29.393014506349573,17.171214580681408,12.221799926453969,18.11632083321456,27.625
12410645.0,4.2000552007957594,1.4361737877043197,1749213418.23,8,CHA,25.0625,3764550.0,7.456758533888205,4.888064705723082,2.568693822242494,4.6938944052453735,29.394699662574567,17.171214580681408,12.223485082635307,18.118005989381345,27.625
12411646.0,4.199944035288354,1.4332931583194295,1749213419.23,8,CHA,25.0625,3765551.0,7.457156640426547,4.888064705723082,2.5690919287735596,4.694292511776439,29.39637172324001,17.171214580681408,12.225157143329852,18.11967805007589,27.625
12412648.0,4.2000552007957594,1.4311326862807618,1749213420.23,8,CHA,25.0625,3766553.0,7.457552912695974,4.888064705723082,2.5694882010539004,4.694688784053142,29.3980360669957,17.171214580681408,12.226821487070993,18.121342393831583,27.625
12413652.0,4.199944035288354,1.428612135568983,1749213421.24,8,CHA,25.0625,3767557.0,7.457951637901715,4.888064705723082,2.5698869262741937,4.695087509258883,29.399710726051126,17.171214580681408,12.228496146184625,18.12301705291611,27.625
12414645.0,4.2000552007957594,1.4259115455206484,1749213422.23,8,CHA,25.0625,3768550.0,7.458346893297858,4.888064705723082,2.570282181688526,4.695482764669578,29.40137078985572,17.171214580681408,12.230156210047426,18.124677116778912,27.625
12415645.0,4.199944035288354,1.4233909948088694,1749213423.23,8,CHA,25.0625,3769550.0,7.4587446129953605,4.888064705723082,2.570679901386029,4.695880484352529,29.403041221259627,17.171214580681408,12.231826641436783,18.126347548211925,27.625
12416651.0,4.2000552007957594,1.4208704440970905,1749213424.24,8,CHA,25.0625,3770556.0,7.459139336904627,4.888064705723082,2.571074625273468,4.696275208254519,29.404699053033255,17.171214580681408,12.23348447321041,18.128005379985552,27.5625
12417645.0,4.199944035288354,1.4174496967025334,1749213425.23,8,CHA,25.0625,3771550.0,7.459531644315575,4.888064705723082,2.571466932684416,4.696667515665467,29.40634675254114,17.171214580681408,12.235132172689191,18.129653079464333,27.5625
12418647.0,4.2000552007957594,1.4158293426735327,1749213426.23,8,CHA,25.0625,3772552.0,7.4599248019221704,4.888064705723082,2.571860090287373,4.697060673272063,29.40799803182017,17.171214580681408,12.23678345195367,18.131304358685156,27.5625
12419646.0,4.199944035288354,1.4129487132886425,1749213427.23,8,CHA,25.0625,3773551.0,7.460317670833319,4.888064705723082,2.572252959223988,4.697453542212315,29.409648094588192,17.171214580681408,12.23843351470714,18.132954421453178,27.5625
12420652.0,4.2000552007957594,1.4106082019134192,1749213428.24,8,CHA,25.0625,3774557.0,7.460710666549858,4.888064705723082,2.5726459549405263,4.69784653793613,29.411298676597653,17.171214580681408,12.240084096803912,18.134605003608158,27.5625
12421644.0,4.2000552007957594,1.407187454518862,1749213429.23,8,CHA,25.0625,3775549.0,7.461104797759617,4.888064705723082,2.5730400861539238,4.698240669145889,29.412954027124215,17.171214580681408,12.241739447417785,18.13626035422203,27.5625
12422651.0,4.2000552007957594,1.405747139826417,1749213430.24,8,CHA,25.0625,3776556.0,7.461494339200726,4.888064705723082,2.5734296276168607,4.69863021060155,29.4145901009324,17.171214580681408,12.24337552121142,18.13789642797201,27.5625
12423651.0,4.199944035288354,1.4030465497780824,1749213431.24,8,CHA,25.0625,3777556.0,7.461884052368987,4.888064705723082,2.573819340814225,4.699019923791639,29.416226900415495,17.171214580681408,12.245012320723617,18.139533227484208,27.5625
12424644.0,4.2000552007957594,1.4007060384028591,1749213432.23,8,CHA,25.0625,3778549.0,7.462275840298389,4.888064705723082,2.574211128772731,4.699411711742869,29.41787241399288,17.171214580681408,12.246657834228245,18.141178741003387,27.5625
12425650.0,4.2000552007957594,1.397825409017969,1749213433.24,8,CHA,25.0625,3779555.0,7.462660947894619,4.888064705723082,2.5745962363616854,4.699796819339099,29.419489869847894,17.171214580681408,12.248275290054153,18.142796196771087,27.5625
12426653.0,4.199944035288354,1.394764740296523,1749213434.24,8,CHA,25.0625,3780558.0,7.463050832375302,4.888064705723082,2.574986120846006,4.7001867038197815,29.42112738857395,17.171214580681408,12.249912808736553,18.14443371546804,27.5625
12427648.0,4.199944035288354,1.3931443862675223,1749213435.23,8,CHA,25.0625,3781553.0,7.463436566191376,4.888064705723082,2.5753718546729942,4.700572437643132,29.422747465927387,17.171214580681408,12.251532886119094,18.146053792879684,27.5625
12428648.0,4.199944035288354,1.3904437962191878,1749213436.23,8,CHA,25.0625,3782553.0,7.463822790850827,4.888064705723082,2.575758079310617,4.700958662273479,29.424369609041605,17.171214580681408,12.253155029204208,18.14767593590659,27.5625
12429647.0,4.199944035288354,1.3879232455074089,1749213437.23,8,CHA,25.0625,3783552.0,7.464207940647611,4.888064705723082,2.5761432291110395,4.701343812084815,29.42598724164418,17.171214580681408,12.25477266186499,18.149293568596477,27.5625
12430644.0,4.2000552007957594,1.3859428128052969,1749213438.23,8,CHA,25.0625,3784549.0,7.464596331599751,4.888064705723082,2.5765316200704547,4.701732203036954,29.427618474903284,17.171214580681408,12.256403895124095,18.150924801884685,27.5625
12431647.0,4.2000552007957594,1.3830621834204067,1749213439.23,8,CHA,25.0625,3785552.0,7.464978571042593,4.888064705723082,2.576913859535125,4.7021144425234525,29.429223871818976,17.171214580681408,12.258009292039787,18.152530198771274,27.5625
12432647.0,4.199944035288354,1.3800015146989608,1749213440.23,8,CHA,25.0625,3786552.0,7.4653623473932385,4.888064705723082,2.5772976358894084,4.702498218874098,29.430835741135525,17.171214580681408,12.259621161298128,18.154142068029614,27.5625
12433650.0,4.199944035288354,1.3771208853140706,1749213441.24,8,CHA,25.0625,3787555.0,7.465746047033463,4.888064705723082,2.5776813355223567,4.702881918507046,29.432447275321465,17.171214580681408,12.261232695484068,18.155753602215555,27.5625
12434648.0,4.199944035288354,1.374960413275403,1749213442.23,8,CHA,25.0625,3788553.0,7.466128019012103,4.888064705723082,2.578063307526463,4.7032638905147905,29.43405156597146,17.171214580681408,12.262836986104958,18.157357892836444,27.5625
12435644.0,4.199944035288354,1.3727999412367353,1749213443.23,8,CHA,25.0625,3789549.0,7.466509323123319,4.888064705723082,2.5784446116376785,4.703645194633282,29.435653034743154,17.171214580681408,12.264438454891206,18.15895936160814,27.5625
12436647.0,4.2000552007957594,1.3699193118518451,1749213444.23,8,CHA,25.0625,3790552.0,7.466889588009508,4.888064705723082,2.5788248765202297,4.704025459512195,29.437250151007902,17.171214580681408,12.266035571083194,18.160556477843784,27.5
12437653.0,4.199944035288354,1.3677588398131775,1749213445.24,8,CHA,25.0625,3791558.0,7.467273289061268,4.888064705723082,2.579208577557438,4.704409160549403,29.43886169543839,17.171214580681408,12.26764711542637,18.16216802218696,27.5
12438648.0,4.199944035288354,1.3654183284379542,1749213446.23,8,CHA,25.0625,3792553.0,7.467650768623571,4.888064705723082,2.579586057134293,4.704786640126258,29.440447100700112,17.171214580681408,12.269232520731748,18.163753427477786,27.5
12439651.0,4.199944035288354,1.3628977777261753,1749213447.24,8,CHA,25.0625,3793556.0,7.468030892225215,4.888064705723082,2.579966180735937,4.705166763735178,29.442043620016193,17.171214580681408,12.270829040033277,18.165349946793867,27.5
12440649.0,4.2000552007957594,1.360017148341285,1749213448.23,8,CHA,25.0625,3794554.0,7.468407615677279,4.888064705723082,2.580342904195277,4.705543487201794,29.443625862215413,17.171214580681408,12.272411282290705,18.16693218902219,27.5
12441652.0,4.2000552007957594,1.3573165582929505,1749213449.24,8,CHA,25.0625,3795557.0,7.468786164536141,4.888064705723082,2.5807214530541387,4.705922036067932,29.445215779996943,17.171214580681408,12.274001199999475,18.168522106687305,27.5
12442653.0,4.2000552007957594,1.3553361255908385,1749213450.24,8,CHA,25.0625,3796558.0,7.469164494425058,4.888064705723082,2.581099782968522,4.706300365985953,29.4468047740811,17.171214580681408,12.275590194010874,18.17011110074236,27.5
12443651.0,4.2000552007957594,1.3529956142156152,1749213451.24,8,CHA,25.0625,3797556.0,7.469538359218859,4.888064705723082,2.581473647751409,4.706674230779754,29.44837499735877,17.171214580681408,12.277160417332198,18.171681323990924,27.5
12444645.0,4.199944035288354,1.350655102840392,1749213452.23,8,CHA,25.0625,3798550.0,7.469916100104456,4.888064705723082,2.5818513886260916,4.707051971658075,29.449961496982723,17.171214580681408,12.278746916927048,18.173267823585775,27.5
